date,home_team,away_team,tournament,elo_diff,fifa_rank_diff,avg_goals_scored_last5,avg_goals_conceded_last5,form_points,wc_experience,is_neutral,h2h_win_rate,result
1990-06-17,Republic of Ireland,Egypt,FIFA World Cup,64.48,-15.0,0.2,-0.8,0.0,0.0,1,0.5,1
1990-06-17,South Korea,Spain,FIFA World Cup,-25.41,89.5,-0.2,0.45,2.0,0.0,1,0.5,0
1990-06-18,Cameroon,Russia,FIFA World Cup,37.68,14.0,0.2,-1.0,5.0,0.0,1,0.5,0
1990-06-18,Argentina,Romania,FIFA World Cup,-22.28,-1.0,-0.8,-0.2,0.0,0.0,1,0.5,1
1990-06-19,Yugoslavia,United Arab Emirates,FIFA World Cup,53.88,-30.0,0.0,-2.6,2.0,0.0,1,0.5,2
1990-06-19,Italy,Czechoslovakia,FIFA World Cup,45.2,-16.0,-1.0,-1.4,0.0,0.0,0,0.5,2
1990-06-19,Austria,United States,FIFA World Cup,24.86,-70.5,-0.4,-1.0,-1.0,0.0,1,0.5,2
1990-06-19,Germany,Colombia,FIFA World Cup,49.45,-34.0,1.6,-0.2,-2.0,0.0,1,0.5,1
1990-06-20,Brazil,Scotland,FIFA World Cup,34.0,-20.0,0.4,-0.2,3.0,0.0,1,0.5,2
1990-06-20,Sweden,Costa Rica,FIFA World Cup,18.85,-33.0,2.2,0.2,-3.0,0.0,1,0.5,0
1990-06-21,Belgium,Spain,FIFA World Cup,9.12,2.0,0.8,0.0,2.0,0.0,1,0.5,0
1990-06-21,England,Egypt,FIFA World Cup,51.13,-16.0,-0.2,0.0,0.0,0.0,1,0.5,2
1990-06-21,Republic of Ireland,Netherlands,FIFA World Cup,32.67,-1.0,-0.2,-0.8,0.0,0.0,1,0.5,1
1990-06-21,South Korea,Uruguay,FIFA World Cup,-27.93,88.5,-0.2,0.0,-4.0,0.0,1,0.5,0
1990-06-23,Cameroon,Colombia,FIFA World Cup,6.46,-13.0,0.0,0.2,1.0,0.0,1,0.5,2
1990-06-23,Czechoslovakia,Costa Rica,FIFA World Cup,-3.78,-19.0,1.0,0.6,0.0,0.0,1,0.5,2
1990-06-24,Brazil,Argentina,FIFA World Cup,53.33,-7.0,0.6,0.2,5.0,0.0,1,0.5,0
1990-06-24,Germany,Netherlands,FIFA World Cup,42.15,-6.0,1.2,-0.4,4.0,0.0,1,0.5,2
1990-06-25,Republic of Ireland,Romania,FIFA World Cup,8.97,-5.0,-0.4,-0.6,-1.0,0.0,1,0.5,1
1990-06-25,Italy,Uruguay,FIFA World Cup,42.68,-14.0,0.2,-1.0,-1.0,0.0,0,0.5,2
1990-06-26,Spain,Yugoslavia,FIFA World Cup,43.89,-14.0,0.4,-0.4,1.0,0.0,1,0.5,0
1990-06-26,England,Belgium,FIFA World Cup,12.99,-12.0,-1.2,0.0,-1.0,0.0,1,0.5,2
1990-06-30,Italy,Republic of Ireland,FIFA World Cup,46.71,-4.0,0.2,-0.4,8.0,0.0,0,0.5,2
1990-06-30,Yugoslavia,Argentina,FIFA World Cup,3.29,19.0,0.4,1.0,2.0,0.0,1,0.5,1
1990-07-01,Cameroon,England,FIFA World Cup,-33.37,17.0,0.6,0.8,4.0,0.0,1,0.5,0
1990-07-01,Germany,Czechoslovakia,FIFA World Cup,51.19,-17.0,0.6,-0.2,1.0,0.0,1,0.5,2
1990-07-03,Italy,Argentina,FIFA World Cup,70.76,-8.0,0.6,-0.4,7.0,0.0,0,0.5,1
1990-07-04,Germany,England,FIFA World Cup,2.66,-4.0,1.4,0.2,2.0,0.0,1,0.5,1
1990-07-06,Malawi,Tanzania,Friendly,-0.41,-27.0,1.25,1.0,0.0,0.0,0,0.5,2
1990-07-07,Italy,England,FIFA World Cup,19.27,-3.0,0.2,-0.4,2.0,0.0,0,0.5,2
1990-07-08,Germany,Argentina,FIFA World Cup,47.48,-9.0,1.0,0.4,2.0,0.0,1,0.5,2
1990-07-09,Barbados,Grenada,Friendly,8.71,-7.0,0.2667,0.1333,2.0,0.0,0,0.5,1
1990-07-09,Malawi,Tanzania,Friendly,19.61,-27.0,1.4,0.1333,0.0,0.0,0,0.5,1
1990-07-10,Barbados,Grenada,Friendly,8.21,-7.0,0.35,0.25,2.0,0.0,0,0.5,2
1990-07-11,Malawi,Tanzania,Friendly,18.48,-27.0,1.35,0.25,0.0,0.0,0,0.3333,1
1990-07-23,Barbados,Martinique,CFU Caribbean Cup,19.63,9.5,0.7,0.75,3.0,0.0,1,0.5,1
1990-07-27,Trinidad and Tobago,Jamaica,CFU Caribbean Cup,-33.81,-5.0,-1.4,-0.2,-7.0,0.0,0,0.5,1
1990-07-27,China PR,North Korea,Dynasty Cup,0.0,-48.5,0.0,0.0,0.0,0.0,0,0.5,2
1990-07-27,Japan,South Korea,Dynasty Cup,45.05,-38.5,-0.2,-1.2,-3.0,0.0,1,0.5,0
1990-07-29,China PR,Japan,Dynasty Cup,26.61,-10.0,2.0,-2.0,3.0,0.0,0,0.5,2
1990-07-29,South Korea,North Korea,Dynasty Cup,-18.43,0.0,0.6,-0.8,6.0,0.0,1,0.5,2
1990-07-29,Togo,Mali,Friendly,9.72,32.0,1.0,-4.0,0.0,0.0,0,0.5,1
1990-07-31,China PR,South Korea,Dynasty Cup,41.82,-48.5,0.7,-1.2,0.0,0.0,0,0.5,0
1990-07-31,Japan,North Korea,Dynasty Cup,0.01,-38.5,0.0,0.0,0.0,0.0,1,0.5,0
1990-08-03,China PR,South Korea,Dynasty Cup,13.82,-48.5,0.0,-0.4667,-3.0,0.0,0,0.5,1
1990-08-04,Malawi,DR Congo,Friendly,8.63,-51.5,1.4,1.0,0.0,0.0,0,0.5,2
1990-08-06,Malawi,DR Congo,Friendly,28.13,-51.5,1.2,-0.4,0.0,0.0,0,0.5,2
1990-08-08,Faroe Islands,Iceland,Friendly,-20.47,48.0,-2.25,-1.25,-3.0,0.0,0,0.5,0
1990-08-08,Malawi,DR Congo,Friendly,46.52,-51.5,1.0,-0.8,0.0,0.0,0,0.5,1
1990-08-09,Tunisia,Morocco,Friendly,-9.48,-3.0,-1.0,0.0,0.0,0.0,0,0.5,1
1990-08-11,Réunion,Congo,Friendly,0.0,14.5,0.0,0.0,0.0,0.0,0,0.5,2
1990-08-12,Zambia,DR Congo,Friendly,51.19,-72.5,0.8,-0.2667,10.0,0.0,0,0.5,1
1990-08-12,Eswatini,Mozambique,Friendly,-29.13,-3.0,-0.3333,1.3333,0.0,0.0,0,0.5,1
1990-08-12,Gabon,Mali,Friendly,0.08,-14.0,0.0,-0.5,0.0,0.0,0,0.5,1
1990-08-13,Mozambique,Zimbabwe,Friendly,19.39,53.0,-0.75,-1.5,0.0,0.0,1,0.5,0
1990-08-15,France,Poland,Friendly,24.89,-1.0,0.45,-0.5,-3.0,0.0,0,0.5,1
1990-08-16,New Zealand,China PR,Friendly,-9.55,14.0,-1.0,-0.5,-7.0,0.0,0,0.5,2
1990-08-17,Egypt,Ethiopia,African Cup of Nations qualification,-48.02,-64.0,0.4,0.8,2.0,0.0,0,0.5,2
1990-08-17,Sudan,Mozambique,African Cup of Nations qualification,-17.72,4.0,-2.0,-1.0,0.0,0.0,0,0.5,2
1990-08-18,Indonesia,Singapore,Friendly,-12.04,19.0,1.5,2.0,1.0,0.0,0,0.5,2
1990-08-18,Malawi,Congo,African Cup of Nations qualification,36.24,-37.0,-0.4,-1.8,0.0,0.0,0,0.5,0
1990-08-19,Nigeria,Togo,African Cup of Nations qualification,23.48,-88.0,0.5,0.7,9.0,0.0,0,0.5,2
1990-08-19,Burkina Faso,Benin,African Cup of Nations qualification,9.38,-30.0,0.5,0.0,0.0,0.0,0,0.5,2
1990-08-19,Zambia,Eswatini,African Cup of Nations qualification,31.29,-72.0,-1.15,-1.1,10.0,0.0,0,0.5,2
1990-08-19,Angola,Madagascar,African Cup of Nations qualification,-9.15,28.0,1.3333,1.6667,0.0,0.0,0,0.5,0
1990-08-19,Morocco,Niger,African Cup of Nations qualification,9.73,-40.0,1.0,0.5,0.0,0.0,0,0.5,2
1990-08-19,Tunisia,Chad,African Cup of Nations qualification,0.79,-117.0,0.5,0.5,0.0,0.0,0,0.5,2
1990-08-19,Gabon,Uganda,African Cup of Nations qualification,-19.64,-37.0,-4.0,0.0,0.0,0.0,0,0.5,2
1990-08-19,Ivory Coast,Mauritania,African Cup of Nations qualification,-18.9,-29.5,-0.5,0.4,0.0,0.0,0,0.5,2
1990-08-19,DR Congo,Tanzania,African Cup of Nations qualification,-7.36,24.5,-0.2,-0.5,0.0,0.0,0,0.5,2
1990-08-19,Guinea,Sierra Leone,African Cup of Nations qualification,0.0,-16.0,0.0,0.0,0.0,0.0,0,0.5,0
1990-08-19,Cameroon,Mali,African Cup of Nations qualification,7.71,-47.0,1.4,0.1333,9.0,0.0,0,0.5,1
1990-08-21,Austria,Switzerland,Friendly,-1.75,22.0,-0.05,0.2,3.0,0.0,0,0.5,0
1990-08-21,Madagascar,Comoros,Indian Ocean Island Games,12.17,-133.0,1.0,0.0,3.0,0.0,0,0.5,2
1990-08-22,Norway,Sweden,Friendly,39.98,10.0,-0.6,0.15,4.0,0.0,0,0.5,0
1990-08-23,Réunion,Comoros,Indian Ocean Island Games,22.06,-102.5,2.0,0.0,0.0,0.0,1,0.5,0
1990-08-24,New Zealand,China PR,Friendly,11.0,14.0,1.0,0.2,-7.0,0.0,0,0.5,2
1990-08-25,Botswana,Eswatini,Friendly,-8.31,35.0,-0.65,-0.7,0.0,0.0,0,0.5,2
1990-08-25,Indonesia,Australia,Friendly,-1.69,63.0,3.0,1.3333,1.0,0.0,0,0.5,0
1990-08-25,Zambia,Zimbabwe,Friendly,24.05,-22.0,-1.2,-1.6,10.0,0.0,1,0.5,2
1990-08-25,Madagascar,Réunion,Indian Ocean Island Games,27.53,-30.5,0.0,-1.0,6.0,0.0,0,0.5,1
1990-08-25,Mauritius,Seychelles,Indian Ocean Island Games,10.02,-35.0,1.3333,1.6667,0.0,0.0,1,0.5,2
1990-08-26,Botswana,Zimbabwe,Friendly,-18.76,85.0,-1.0,-0.8,0.0,0.0,0,0.5,0
1990-08-27,Madagascar,Seychelles,Indian Ocean Island Games,35.38,-73.0,0.6667,-2.0,7.0,0.0,0,0.5,2
1990-08-27,Mauritius,Comoros,Indian Ocean Island Games,20.93,-95.0,1.0,0.75,0.0,0.0,1,0.5,2
1990-08-27,Mali,Burkina Faso,Friendly,-30.98,-28.0,-1.0,1.25,-2.0,0.0,0,0.5,2
1990-08-29,Finland,Czechoslovakia,Friendly,5.4,26.0,-1.2,1.0,-9.0,0.0,0,0.5,1
1990-08-29,Portugal,Germany,Friendly,-76.66,32.0,-1.2,-0.6,-11.0,0.0,0,0.5,1
1990-08-29,Russia,Romania,Friendly,-19.66,-3.0,0.0,0.6,2.0,0.0,0,0.5,0
1990-08-29,Seychelles,Comoros,Indian Ocean Island Games,-12.85,-60.0,-0.3333,2.3333,-3.0,0.0,1,0.5,2
1990-08-30,Mozambique,Angola,Friendly,25.9,5.0,0.6,-0.5,0.0,0.0,0,0.5,0
1990-08-30,Madagascar,Mauritius,Indian Ocean Island Games,0.57,-38.0,0.0,-1.0,4.0,0.0,0,0.5,2
1990-09-01,Sierra Leone,Cameroon,African Cup of Nations qualification,14.78,57.0,0.8,-0.8,-4.0,0.0,0,0.5,1
1990-09-01,Uganda,DR Congo,African Cup of Nations qualification,0.18,-12.5,1.6,0.6,-3.0,0.0,0,0.5,2
1990-09-01,Tanzania,Gabon,African Cup of Nations qualification,-25.12,25.0,-0.1333,0.7333,-3.0,0.0,0,0.5,1
1990-09-01,Ghana,Nigeria,African Cup of Nations qualification,-44.59,26.0,-1.4,0.8,-12.0,0.0,0,0.5,2
1990-09-01,Eswatini,Angola,African Cup of Nations qualification,-10.22,2.0,0.0,1.4,0.0,0.0,0,0.5,1
1990-09-01,Madagascar,Zambia,African Cup of Nations qualification,-5.84,42.0,0.4,0.0,3.0,0.0,0,0.5,1
1990-09-02,Chad,Egypt,African Cup of Nations qualification,21.33,134.0,0.2,1.4,-5.0,0.0,0,0.5,1
1990-09-02,Mozambique,Kenya,African Cup of Nations qualification,18.41,31.0,0.2,-0.2,-4.0,0.0,0,0.5,2
1990-09-02,Morocco,Mauritania,African Cup of Nations qualification,36.62,-93.0,0.3333,-1.0,0.0,0.0,0,0.5,2
1990-09-02,Congo,Zimbabwe,African Cup of Nations qualification,-15.79,36.0,-2.2,-1.4,3.0,0.0,0,0.5,2
1990-09-02,Burkina Faso,Togo,African Cup of Nations qualification,22.87,-4.0,0.6667,-0.8333,3.0,0.0,0,0.5,2
1990-09-02,Mali,Guinea,African Cup of Nations qualification,13.95,6.0,-0.6,-0.8,1.0,0.0,0,0.5,1
1990-09-05,Greece,Albania,Friendly,31.64,-55.0,1.3333,-1.6667,0.0,0.0,0,0.5,2
1990-09-05,Hungary,Turkey,Friendly,19.26,-6.0,1.8,0.9,0.0,0.0,0,0.5,2
1990-09-05,Iceland,France,UEFA Euro qualification,-8.0,27.0,0.6,1.0,3.0,0.0,0,0.5,0
1990-09-05,Sweden,Denmark,Friendly,-19.2,-5.0,1.6,0.8,0.0,0.0,0,0.5,0
1990-09-06,South Korea,Australia,Friendly,-13.23,59.5,-2.0,0.4,10.0,0.0,0,0.5,2
1990-09-08,Malaysia,Yemen,Friendly,0.0,-24.0,0.0,0.0,0.0,0.0,0,0.5,0
1990-09-09,South Korea,Australia,Friendly,7.53,59.5,-0.3,-0.3,10.0,0.0,0,0.5,2
1990-09-11,Denmark,Wales,Friendly,20.4,-19.0,-0.2,-1.0667,0.0,0.0,0,0.5,2
1990-09-12,Spain,Brazil,Friendly,-5.3,12.0,0.0,-0.2,-2.0,0.0,0,0.5,2
1990-09-12,Faroe Islands,Austria,UEFA Euro qualification,-8.04,60.0,0.8,1.4,-3.0,0.0,1,0.5,2
1990-09-12,Scotland,Romania,UEFA Euro qualification,-39.62,12.0,-0.2,0.2,-2.0,0.0,0,0.5,2
1990-09-12,Switzerland,Bulgaria,UEFA Euro qualification,30.56,-14.0,0.6,-1.0,0.0,0.0,0,0.5,2
1990-09-12,Russia,Norway,UEFA Euro qualification,-14.55,-6.0,-0.4,0.0,3.0,0.0,0,0.5,2
1990-09-12,Belgium,German DR,Friendly,-25.6,-87.5,-0.8,-0.2,6.0,0.0,0,0.5,0
1990-09-12,Republic of Ireland,Morocco,Friendly,-24.59,-35.0,-1.6,0.35,-2.0,0.0,0,0.5,2
1990-09-12,Finland,Portugal,UEFA Euro qualification,-12.48,11.0,-0.2,1.0,0.0,0.0,0,0.5,1
1990-09-12,England,Hungary,Friendly,25.74,-31.0,-0.8,-0.6,10.0,0.0,0,0.5,2
1990-09-12,Northern Ireland,Yugoslavia,UEFA Euro qualification,-14.12,14.0,-0.1,0.3,-10.0,0.0,0,0.5,0
1990-09-13,Singapore,Malaysia,Friendly,-0.35,-2.0,0.0,5.0,0.0,0.0,0,0.5,2
1990-09-15,United States,Trinidad and Tobago,Friendly,-47.21,42.5,1.4,2.2,0.0,0.0,0,0.5,2
1990-09-23,South Korea,Singapore,Asian Games,17.22,15.5,-0.5,-2.8,10.0,0.0,1,0.5,2
1990-09-23,China PR,Pakistan,Asian Games,-10.41,-89.0,0.6,1.0,7.0,0.0,0,0.5,2
1990-09-23,Kuwait,Hong Kong,Asian Games,11.23,-48.0,2.0,0.6,10.0,0.0,1,0.5,2
1990-09-23,Yemen,Thailand,Asian Games,-1.59,40.0,-0.5,-1.0,-4.0,0.0,1,0.5,1
1990-09-24,Saudi Arabia,Bangladesh,Asian Games,0.0,-85.0,0.0,0.0,0.0,0.0,1,0.5,2
1990-09-24,Iran,Malaysia,Asian Games,0.58,13.5,0.0,-0.5,0.0,0.0,1,0.5,2
1990-09-25,China PR,Singapore,Asian Games,14.68,-33.0,0.0,-3.3333,10.0,0.0,0,0.5,2
1990-09-25,Pakistan,South Korea,Asian Games,-41.64,40.5,-2.2,2.8,-13.0,0.0,1,0.5,0
1990-09-25,Hong Kong,Thailand,Asian Games,-23.62,44.0,0.0,1.3333,-5.0,0.0,1,0.5,0
1990-09-25,Yemen,Kuwait,Asian Games,-13.27,44.0,-1.9,-0.6,-12.0,0.0,1,0.5,1
1990-09-26,Bangladesh,Japan,Asian Games,25.66,67.0,0.0,2.6667,0.0,0.0,1,0.5,0
1990-09-26,Czechoslovakia,Iceland,UEFA Euro qualification,-33.06,-28.0,-1.0,-0.6,6.0,0.0,0,0.5,2
1990-09-26,Italy,Netherlands,Friendly,115.79,-5.0,0.6,-0.4,10.0,0.0,0,0.5,2
1990-09-26,Romania,Poland,Friendly,-4.71,-9.0,-0.4,0.2,2.0,0.0,0,0.5,2
1990-09-26,Sweden,Bulgaria,Friendly,-5.79,-22.0,0.5,-0.4,0.0,0.0,0,0.5,2
1990-09-26,Malaysia,North Korea,Asian Games,-19.33,-13.5,-0.3333,1.3333,-3.0,0.0,1,0.5,1
1990-09-27,Singapore,Pakistan,Asian Games,-0.31,-56.0,1.0,-0.5,0.0,0.0,1,0.5,2
1990-09-27,Hong Kong,Yemen,Asian Games,-34.28,4.0,0.1667,2.0,-2.0,0.0,1,0.5,2
1990-09-27,China PR,South Korea,Asian Games,-25.34,-48.5,-1.4,0.8,-3.0,0.0,0,0.5,0
1990-09-27,Thailand,Kuwait,Asian Games,0.33,4.0,-0.95,-0.1,-3.0,0.0,1,0.5,2
1990-09-28,Japan,Saudi Arabia,Asian Games,-37.23,18.0,-3.25,1.0,0.0,0.0,1,0.5,0
1990-09-28,North Korea,Iran,Asian Games,-6.91,0.0,-0.75,-0.25,1.0,0.0,1,0.5,0
1990-09-30,Togo,Ghana,African Cup of Nations qualification,-27.97,62.0,-0.25,1.0,-3.0,0.0,0,0.5,0
1990-09-30,Niger,Ivory Coast,African Cup of Nations qualification,-4.86,-23.5,-1.2,0.6,-6.0,0.0,0,0.5,0
1990-09-30,Aruba,Curaçao,Friendly,0.78,55.5,-1.0,-1.0,-3.0,0.0,0,0.5,0
1990-09-30,Benin,Nigeria,African Cup of Nations qualification,-32.64,114.0,-1.2,1.6,-9.0,0.0,0,0.5,0
1990-09-30,Botswana,Cameroon,Friendly,-16.34,117.0,0.0,0.6,-5.0,0.0,0,0.5,1
1990-10-01,South Korea,Kuwait,Asian Games,41.0,33.5,1.4,-0.8,3.0,0.0,1,0.5,2
1990-10-01,Iran,Japan,Asian Games,41.21,38.5,0.65,-0.2,3.0,0.0,1,0.5,2
1990-10-01,China PR,Thailand,Asian Games,-32.82,-19.0,0.4,0.6,-4.0,0.0,0,0.5,0
1990-10-01,Saudi Arabia,North Korea,Asian Games,49.77,-56.5,2.6,-1.0,2.0,0.0,1,0.5,1
1990-10-03,South Korea,Iran,Asian Games,46.07,0.0,2.4,-0.8,4.0,0.0,1,0.5,0
1990-10-03,Thailand,North Korea,Asian Games,71.32,-29.5,0.8,-0.2,6.0,0.0,1,0.5,0
1990-10-05,South Korea,Thailand,Asian Games,16.29,29.5,2.4,-0.2,2.0,0.0,1,0.5,2
1990-10-06,Iran,North Korea,Asian Games,39.78,0.0,0.8,0.0,4.0,0.0,1,0.5,1
1990-10-10,Sweden,Germany,Friendly,-91.8,3.0,0.0,0.6,-11.0,0.0,0,0.5,0
1990-10-10,Spain,Iceland,UEFA Euro qualification,29.33,-31.0,0.4,-1.0,4.0,0.0,0,0.5,2
1990-10-10,Poland,United States,Friendly,38.94,-84.5,0.2,-1.2,2.0,0.0,0,0.5,0
1990-10-10,Norway,Hungary,UEFA Euro qualification,-23.68,-22.0,-0.8,0.6,4.0,0.0,0,0.5,1
1990-10-10,Greece,Egypt,Friendly,61.56,10.0,0.65,-0.15,-6.0,0.0,0,0.5,2
1990-10-10,Denmark,Faroe Islands,UEFA Euro qualification,16.66,-85.0,-0.7,-0.9,-3.0,0.0,0,0.5,2
1990-10-11,North Korea,South Korea,Friendly,-68.04,0.0,-1.8,0.2,-6.0,0.0,0,0.5,2
1990-10-13,France,Czechoslovakia,UEFA Euro qualification,51.8,1.0,0.8,-0.4,-6.0,0.0,0,0.5,2
1990-10-14,Benin,Togo,African Cup of Nations qualification,11.9,26.0,-0.2,0.1,0.0,0.0,0,0.5,1
1990-10-14,Niger,Mauritania,African Cup of Nations qualification,1.46,-53.0,-0.75,-0.5,-3.0,0.0,0,0.5,2
1990-10-14,Ghana,Burkina Faso,African Cup of Nations qualification,-6.76,-58.0,-0.5333,-0.0667,0.0,0.0,0,0.5,2
1990-10-17,Wales,Belgium,UEFA Euro qualification,-11.97,11.0,-0.45,0.3,-6.0,0.0,0,0.5,2
1990-10-17,Romania,Bulgaria,UEFA Euro qualification,51.7,-15.0,0.8667,-1.0,5.0,0.0,0,0.5,0
1990-10-17,Portugal,Netherlands,UEFA Euro qualification,29.5,26.0,-0.1,-0.5,-2.0,0.0,0,0.5,2
1990-10-17,Northern Ireland,Denmark,UEFA Euro qualification,-42.92,34.0,-0.6,1.0667,-3.0,0.0,0,0.5,1
1990-10-17,Scotland,Switzerland,UEFA Euro qualification,-33.75,11.0,-0.8,0.2,3.0,0.0,0,0.5,2
1990-10-17,Hungary,Italy,UEFA Euro qualification,-92.13,34.0,0.6,0.2,-12.0,0.0,0,0.5,1
1990-10-17,England,Poland,UEFA Euro qualification,61.4,-15.0,-0.2,-0.2,7.0,0.0,0,0.5,2
1990-10-17,Croatia,United States,Friendly,23.53,8.5,-1.6,-2.0,-1.0,0.0,0,0.5,2
1990-10-17,Republic of Ireland,Turkey,UEFA Euro qualification,37.77,-36.0,0.0667,-1.2667,4.0,0.0,0,0.5,2
1990-10-23,South Korea,North Korea,Friendly,44.17,0.0,0.2,0.0,6.0,0.0,0,0.5,2
1990-10-31,Greece,Malta,UEFA Euro qualification,77.69,-42.0,1.6,-1.4,-1.0,0.0,0,0.5,2
1990-10-31,Hungary,Cyprus,UEFA Euro qualification,12.7,-36.0,1.6,0.8,2.0,0.0,0,0.5,2
1990-10-31,Luxembourg,Germany,UEFA Euro qualification,-91.91,102.0,-0.4,1.4,-11.0,0.0,0,0.5,0
1990-10-31,Norway,Cameroon,Friendly,-10.3,-8.0,0.0,0.6,0.0,0.0,0,0.5,2
1990-10-31,Yugoslavia,Austria,UEFA Euro qualification,41.29,-5.0,1.2,-1.0,10.0,0.0,0,0.5,2
1990-11-01,Fiji,Solomon Islands,Melanesia Cup,0.0,-30.0,0.0,0.0,0.0,0.0,1,0.5,1
1990-11-01,New Caledonia,Vanuatu,Melanesia Cup,0.0,27.0,0.0,0.0,0.0,0.0,0,0.5,0
1990-11-03,Solomon Islands,Vanuatu,Melanesia Cup,-12.5,-23.0,-1.0,0.0,-2.0,0.0,1,0.5,1
1990-11-03,New Caledonia,Papua New Guinea,Melanesia Cup,-12.5,7.0,0.0,1.0,0.0,0.0,0,0.5,2
1990-11-03,Italy,Russia,UEFA Euro qualification,100.23,-6.0,-0.2,-0.6,2.0,0.0,0,0.5,1
1990-11-05,Papua New Guinea,Vanuatu,Melanesia Cup,-25.0,20.0,0.0,1.5,-4.0,0.0,1,0.5,0
1990-11-05,New Caledonia,Fiji,Melanesia Cup,0.45,80.0,1.0,1.0,2.0,0.0,0,0.5,1
1990-11-06,Vanuatu,Fiji,Melanesia Cup,23.64,53.0,1.0,0.3333,5.0,0.0,1,0.5,1
1990-11-06,Solomon Islands,Papua New Guinea,Melanesia Cup,25.0,-43.0,0.0,-1.0,2.0,0.0,1,0.5,2
1990-11-07,Tunisia,Norway,Friendly,15.49,24.0,-0.6,-0.7333,-2.0,0.0,0,0.5,0
1990-11-08,Papua New Guinea,Fiji,Melanesia Cup,-37.02,73.0,0.0,1.0,-3.0,0.0,1,0.5,0
1990-11-08,New Caledonia,Solomon Islands,Melanesia Cup,-11.62,50.0,0.0,0.3333,-1.0,0.0,0,0.5,2
1990-11-08,Brazil,Chile,Friendly,18.3,-44.0,0.8,1.0,9.0,0.0,0,0.5,1
1990-11-09,Angola,Mozambique,Friendly,-16.62,-5.0,0.4,-0.4,-2.0,0.0,0,0.5,2
1990-11-10,Congo,Mozambique,Friendly,21.67,-17.0,0.1333,-1.5333,3.0,0.0,1,0.5,2
1990-11-11,Angola,Congo,Friendly,-26.71,12.0,0.75,0.5,-5.0,0.0,0,0.5,2
1990-11-11,Tunisia,Finland,Friendly,12.68,-6.0,0.4,-0.75,2.0,0.0,0,0.5,0
1990-11-14,Turkey,Poland,UEFA Euro qualification,-12.59,22.0,-0.55,0.9,-3.0,0.0,0,0.5,0
1990-11-14,Luxembourg,Wales,UEFA Euro qualification,-13.01,75.0,0.3,1.1,-3.0,0.0,0,0.5,0
1990-11-14,Republic of Ireland,England,UEFA Euro qualification,-34.56,1.0,-0.2,-0.6,-4.0,0.0,0,0.5,1
1990-11-14,Denmark,Yugoslavia,UEFA Euro qualification,-7.74,-20.0,-0.6,0.0,-9.0,0.0,0,0.5,0
1990-11-14,San Marino,Switzerland,UEFA Euro qualification,-17.97,114.0,-1.8,-1.0,-3.0,0.0,0,0.5,0
1990-11-14,Cyprus,Norway,UEFA Euro qualification,-20.27,58.0,0.0,2.8,-5.0,0.0,0,0.5,0
1990-11-14,Bulgaria,Scotland,UEFA Euro qualification,-29.15,3.0,-0.2,0.5,-6.0,0.0,0,0.5,1
1990-11-14,Austria,Northern Ireland,UEFA Euro qualification,-15.74,-9.0,-0.2,0.5,2.0,0.0,0,0.5,1
1990-11-14,Czechoslovakia,Spain,UEFA Euro qualification,-57.11,3.0,-0.8,0.0,-4.0,0.0,0,0.5,2
1990-11-17,Albania,France,UEFA Euro qualification,-82.04,67.0,-1.8,0.7,-6.0,0.0,0,0.5,0
1990-11-18,Ethiopia,Tunisia,African Cup of Nations qualification,-6.67,47.0,-1.0,0.6,-3.0,0.0,0,0.5,0
1990-11-18,Trinidad and Tobago,United States,Friendly,22.72,-42.5,-1.6,0.1,0.0,0.0,0,0.5,1
1990-11-21,Netherlands,Greece,UEFA Euro qualification,-85.74,-24.0,-2.2,0.6,0.0,0.0,0,0.5,2
1990-11-21,United States,Russia,Friendly,-33.84,96.5,0.2,0.4,-6.0,0.0,1,0.5,1
1990-11-24,Trinidad and Tobago,Russia,Friendly,-11.45,54.0,-1.4,0.6,-6.0,0.0,0,0.5,0
1990-11-25,Malta,Finland,UEFA Euro qualification,-51.17,29.0,-0.4,0.6,0.0,0.0,0,0.5,1
1990-11-29,Tanzania,Uganda,Friendly,-29.94,-12.0,-1.8,0.0,-2.0,0.0,0,0.5,1
1990-11-30,Guatemala,Russia,Friendly,-10.33,75.0,-1.0,-0.4,-7.0,0.0,0,0.5,0
1990-12-05,Romania,San Marino,UEFA Euro qualification,17.35,-115.0,1.0,-2.6,2.0,0.0,0,0.5,2
1990-12-08,Zanzibar,Tanzania,CECAFA Cup,19.8,24.5,-0.4,-0.8,-1.0,0.0,0,0.5,1
1990-12-08,Congo,Chad,UDEAC Cup,28.71,-65.0,0.5,-0.4,5.0,0.0,0,0.5,2
1990-12-09,Cameroon,Gabon,UDEAC Cup,-15.18,-33.0,0.55,1.5,1.0,0.0,1,0.5,2
1990-12-09,Kenya,Uganda,CECAFA Cup,-44.84,-16.0,-0.95,0.4,1.0,0.0,1,0.5,1
1990-12-09,Malawi,Zimbabwe,CECAFA Cup,5.92,-1.0,-2.6,-2.0,0.0,0.0,1,0.5,1
1990-12-11,Central African Republic,Gabon,UDEAC Cup,10.38,93.0,-0.4,-0.8,-4.0,0.0,1,0.5,0
1990-12-11,Malawi,Tanzania,CECAFA Cup,31.31,-27.0,0.2,-0.4,-1.0,0.0,1,0.25,2
1990-12-12,Chad,Equatorial Guinea,UDEAC Cup,-24.71,4.0,0.3333,1.6667,1.0,0.0,1,0.5,2
